Teste,Year,Month,Day,Time,Amount,Merchant Name,Is Fraud?,Swipe Transaction,Online Transaction,Chip Transaction
16975,2014,10,28,1683303600.0,-57.0,-1288082279022882052,No,True,False,False
16976,2014,10,30,1683278400.0,130.85,5817218446178736267,No,True,False,False
16977,2014,11,1,1683277560.0,141.51,-245178307025547046,No,True,False,False
16978,2014,11,1,1683279960.0,45.27,-34551508091458520,No,True,False,False
16979,2014,11,1,1683303480.0,174.12,-9092677072201095172,No,False,True,False
16980,2014,11,2,1683277800.0,120.0,-4282466774399734331,No,True,False,False
16981,2014,11,2,1683278040.0,160.0,-4282466774399734331,No,True,False,False
16982,2014,11,2,1683328380.0,71.59,-5023497618971072366,No,True,False,False
16983,2014,11,3,1683278100.0,163.08,-245178307025547046,No,True,False,False
16984,2014,11,3,1683329760.0,65.41,-1605794445852049456,No,True,False,False
16985,2014,11,4,1683280200.0,122.9,1913477460590765860,No,True,False,False
16986,2014,11,4,1683315240.0,110.86,-245178307025547046,No,True,False,False
16987,2014,11,5,1683278820.0,72.91,1913477460590765860,No,True,False,False
16988,2014,11,7,1683278460.0,140.81,2027553650310142703,No,True,False,False
16989,2014,11,9,1683278640.0,84.74,5817218446178736267,No,True,False,False
16990,2014,11,9,1683279300.0,42.6,-727612092139916043,No,True,False,False
16991,2014,11,10,1683278520.0,133.77,4060646732831064559,No,True,False,False
16992,2014,11,10,1683289740.0,62.03,-3345936507911876459,No,True,False,False
16993,2014,11,11,1683276420.0,131.08,4060646732831064559,No,True,False,False
16994,2014,11,11,1683277500.0,84.87,-727612092139916043,No,True,False,False
16995,2014,11,12,1683277860.0,139.37,3527213246127876953,No,True,False,False
16996,2014,11,12,1683296580.0,217.24,-7682041491343894633,No,True,False,False
16997,2014,11,12,1683304740.0,9.15,5817218446178736267,No,True,False,False
16998,2014,11,12,1683327780.0,58.38,-4500542936415012428,No,True,False,False
16999,2014,11,13,1683279360.0,40.35,4060646732831064559,No,True,False,False
17000,2014,11,14,1683278460.0,149.84,5817218446178736267,No,True,False,False
17001,2014,11,14,1683290520.0,66.14,-3345936507911876459,No,True,False,False
17002,2014,11,15,1683277500.0,91.32,1913477460590765860,No,True,False,False
17003,2014,11,16,1683278220.0,129.96,1913477460590765860,No,True,False,False
17004,2014,11,17,1683279900.0,44.03,5817218446178736267,No,True,False,False
17005,2014,11,18,1683277200.0,143.4,-727612092139916043,No,True,False,False
17006,2014,11,18,1683316260.0,12.21,-727612092139916043,No,True,False,False
17007,2014,11,19,1683277740.0,163.08,4060646732831064559,No,True,False,False
17008,2014,11,20,1683305340.0,8.19,-727612092139916043,No,True,False,False
17009,2014,11,21,1683278220.0,128.12,1913477460590765860,No,True,False,False
17010,2014,11,22,1683281880.0,64.84,4060646732831064559,No,True,False,False
17011,2014,11,22,1683328080.0,61.1,-5023497618971072366,No,True,False,False
17012,2014,11,24,1683327600.0,88.9,-4500542936415012428,No,True,False,False
17013,2014,11,24,1683330660.0,52.83,-4500542936415012428,No,True,False,False
17014,2014,11,24,1683331800.0,508.22,-8194607650924472520,No,True,False,False
17015,2014,11,25,1683276840.0,42.35,4060646732831064559,No,True,False,False
17016,2014,11,25,1683278100.0,69.12,1913477460590765860,No,True,False,False
17017,2014,11,25,1683279240.0,31.81,-34551508091458520,No,True,False,False
17018,2014,11,25,1683303780.0,10.69,-727612092139916043,No,True,False,False
17019,2014,11,25,1683304740.0,4.54,1913477460590765860,No,True,False,False
17020,2014,11,25,1683307320.0,744.04,4872340518840476610,No,True,False,False
17021,2014,11,26,1683278460.0,101.34,5817218446178736267,No,True,False,False
17022,2014,11,26,1683279780.0,190.55,5817218446178736267,No,True,False,False
17023,2014,11,26,1683303540.0,-67.0,2027553650310142703,No,True,False,False
17024,2014,11,26,1683303780.0,67.0,2027553650310142703,No,True,False,False
17025,2014,11,26,1683304020.0,56.12,2027553650310142703,No,True,False,False
17026,2014,11,29,1683302700.0,9.71,-727612092139916043,No,True,False,False
17027,2014,11,30,1683277320.0,115.35,7035602569409149834,No,False,True,False
17028,2014,12,1,1683278220.0,123.92,1913477460590765860,No,True,False,False
17029,2014,12,1,1683281400.0,40.78,-34551508091458520,No,True,False,False
17030,2014,12,1,1683291540.0,52.07,4055257078481058705,No,True,False,False
17031,2014,12,3,1683277920.0,115.6,3527213246127876953,No,True,False,False
17032,2014,12,3,1683305100.0,6.46,1913477460590765860,No,True,False,False
17033,2014,12,3,1683328800.0,63.19,-1605794445852049456,No,True,False,False
17034,2014,12,4,1683297960.0,22.79,-303858256154265716,No,True,False,False
17035,2014,12,5,1683277620.0,139.3,-34551508091458520,No,True,False,False
17036,2014,12,5,1683280200.0,23.61,-727612092139916043,No,True,False,False
17037,2014,12,6,1683278940.0,118.41,-34551508091458520,No,True,False,False
17038,2014,12,7,1683278400.0,122.86,4060646732831064559,No,True,False,False
17039,2014,12,7,1683298080.0,791.27,1839636615252322303,No,True,False,False
17040,2014,12,7,1683298440.0,1.42,6666504894937430109,No,True,False,False
17041,2014,12,9,1683277560.0,107.06,4060646732831064559,No,True,False,False
17042,2014,12,9,1683303660.0,12.62,4060646732831064559,No,True,False,False
17043,2014,12,9,1683316260.0,33.85,838425044734233142,No,True,False,False
17044,2014,12,9,1683336660.0,254.0,-1612219785829480227,No,True,False,False
17045,2014,12,10,1683278160.0,82.51,7522433618679272954,No,True,False,False
17046,2014,12,10,1683300900.0,84.0,-4334232547381218591,No,True,False,False
17047,2014,12,10,1683301260.0,-84.0,-4334232547381218591,No,True,False,False
17048,2014,12,10,1683301740.0,67.35,-4334232547381218591,No,True,False,False
17049,2014,12,11,1683294720.0,-254.0,-1612219785829480227,No,True,False,False
17050,2014,12,11,1683294960.0,82.92,-1612219785829480227,No,True,False,False
17051,2014,12,12,1683277740.0,121.91,3527213246127876953,No,True,False,False
17052,2014,12,12,1683278580.0,134.74,3527213246127876953,No,True,False,False
17053,2014,12,12,1683302640.0,73.0,2027553650310142703,No,True,False,False
17054,2014,12,12,1683303240.0,-73.0,2027553650310142703,No,True,False,False
17055,2014,12,12,1683304020.0,56.84,2027553650310142703,No,True,False,False
17056,2014,12,13,1683306780.0,177.0,7501849281341469857,No,False,True,False
17057,2014,12,13,1683309000.0,226.0,-7807051024009846392,No,True,False,False
17058,2014,12,15,1683278760.0,165.8,1913477460590765860,No,True,False,False
17059,2014,12,15,1683291360.0,76.12,-3345936507911876459,No,True,False,False
17060,2014,12,21,1683278160.0,115.19,8015937620392163821,No,True,False,False
17061,2014,12,22,1683277740.0,89.26,97032797689821735,No,True,False,False
17062,2014,12,22,1683302640.0,10.12,97032797689821735,No,True,False,False
17063,2014,12,22,1683316560.0,105.74,-5904116920141006298,No,True,False,False
17064,2014,12,22,1683317220.0,126.43,3635551857898739641,No,True,False,False
17065,2014,12,24,1683328080.0,80.85,-1046622217034093949,No,True,False,False
17066,2014,12,24,1683330180.0,51.27,-9092677072201095172,No,False,True,False
17067,2014,12,25,1683277320.0,190.31,1913477460590765860,No,True,False,False
17068,2014,12,25,1683334200.0,18.7,-3265671264153192329,No,True,False,False
17069,2014,12,27,1683304140.0,144.37,-9092677072201095172,No,False,True,False
17070,2014,12,28,1683307080.0,3.54,8015937620392163821,No,True,False,False
17071,2014,12,28,1683328260.0,-226.0,-7807051024009846392,No,True,False,False
17072,2014,12,28,1683328800.0,161.78,-7807051024009846392,No,True,False,False
17073,2014,12,28,1683336660.0,-177.0,7501849281341469857,No,False,True,False
17074,2014,12,28,1683336960.0,178.6,7501849281341469857,No,False,True,False
17075,2014,12,29,1683278340.0,41.2,-34551508091458520,No,True,False,False
17076,2014,12,30,1683278940.0,39.75,-34551508091458520,No,True,False,False
17077,2014,12,31,1683278340.0,172.0,5817218446178736267,No,True,False,False
17078,2014,12,31,1683304680.0,52.06,-3220758452254689706,No,True,False,False
17079,2015,1,2,1683278460.0,82.24,2027553650310142703,No,True,False,False
17080,2015,1,3,1683278160.0,85.6,3527213246127876953,No,True,False,False
17081,2015,1,3,1683278340.0,43.98,5817218446178736267,No,True,False,False
17082,2015,1,4,1683279060.0,51.19,-34551508091458520,No,True,False,False
17083,2015,1,4,1683326040.0,313.3,4168533264539032113,No,False,True,False
17084,2015,1,6,1683278700.0,134.82,4060646732831064559,No,True,False,False
17085,2015,1,8,1683280380.0,109.99,5817218446178736267,No,True,False,False
17086,2015,1,9,1683277680.0,135.52,-245178307025547046,No,True,False,False
17087,2015,1,10,1683278220.0,113.14,5817218446178736267,No,True,False,False
17088,2015,1,11,1683277200.0,134.29,4060646732831064559,No,True,False,False
17089,2015,1,12,1683277860.0,131.24,-34551508091458520,No,True,False,False
17090,2015,1,12,1683280200.0,51.32,5817218446178736267,No,True,False,False
17091,2015,1,12,1683301560.0,1.25,6666504894937430109,No,True,False,False
17092,2015,1,13,1683279840.0,50.43,4060646732831064559,No,True,False,False
17093,2015,1,15,1683277020.0,94.24,4060646732831064559,No,True,False,False
17094,2015,1,15,1683328740.0,156.54,838425044734233142,No,True,False,False
17095,2015,1,18,1683313800.0,94.86,1913477460590765860,No,True,False,False
17096,2015,1,19,1683278220.0,141.3,-727612092139916043,No,True,False,False
17097,2015,1,19,1683278340.0,30.52,-727612092139916043,No,True,False,False
17098,2015,1,20,1683278220.0,89.35,4060646732831064559,No,True,False,False
17099,2015,1,22,1683302580.0,41.84,-1288082279022882052,No,True,False,False
17100,2015,1,22,1683303120.0,80.0,-1288082279022882052,No,True,False,False
17101,2015,1,22,1683303600.0,-80.0,-1288082279022882052,No,True,False,False
17102,2015,1,23,1683277560.0,118.15,-34551508091458520,No,True,False,False
17103,2015,1,24,1683277500.0,136.96,4060646732831064559,No,True,False,False
17104,2015,1,24,1683303600.0,149.92,-9092677072201095172,No,False,True,False
17105,2015,1,25,1683325560.0,871.97,6515854639642454768,No,True,False,False
17106,2015,1,26,1683317760.0,72.52,1913477460590765860,No,True,False,False
17107,2015,1,27,1683277500.0,130.99,-34551508091458520,No,True,False,False
17108,2015,1,28,1683277440.0,137.9,-34551508091458520,No,True,False,False
17109,2015,1,28,1683279600.0,34.73,-5475680618560174533,No,True,False,False
17110,2015,1,29,1683277500.0,166.66,-34551508091458520,No,True,False,False
17111,2015,1,29,1683291060.0,45.4,-3345936507911876459,No,True,False,False
17112,2015,1,29,1683326040.0,71.86,5427095414889712052,No,True,False,False
17113,2015,1,29,1683327480.0,62.91,5427095414889712052,No,True,False,False
17114,2015,1,30,1683277260.0,141.08,1913477460590765860,No,True,False,False
17115,2015,1,31,1683279180.0,40.13,-5475680618560174533,No,True,False,False
17116,2015,2,1,1683277500.0,36.9,5817218446178736267,No,True,False,False
17117,2015,2,1,1683278340.0,78.58,-34551508091458520,No,True,False,False
17118,2015,2,2,1683280080.0,43.73,-727612092139916043,No,True,False,False
17119,2015,2,3,1683280260.0,42.34,5817218446178736267,No,True,False,False
17120,2015,2,3,1683338400.0,162.0,333722291367506728,No,False,True,False
17121,2015,2,4,1683290820.0,165.76,-9092677072201095172,No,False,True,False
17122,2015,2,5,1683278520.0,117.5,6042526206085641250,No,True,False,False
17123,2015,2,6,1683307080.0,3.15,97032797689821735,No,True,False,False
17124,2015,2,9,1683276480.0,142.39,97032797689821735,No,True,False,False
17125,2015,2,10,1683328500.0,83.47,7847619186796796084,No,True,False,False
17126,2015,2,11,1683334620.0,18.54,-5624843686576836279,No,True,False,False
17127,2015,2,13,1683277620.0,120.37,-7421093378627544099,No,False,True,False
17128,2015,2,13,1683278160.0,144.81,-7421093378627544099,No,False,True,False
17129,2015,2,14,1683270780.0,-162.0,333722291367506728,No,False,True,False
17130,2015,2,14,1683271560.0,177.27,333722291367506728,No,False,True,False
17131,2015,2,14,1683277560.0,135.0,2027553650310142703,No,True,False,False
17132,2015,2,14,1683278040.0,42.59,-34551508091458520,No,True,False,False
17133,2015,2,14,1683290220.0,58.78,-3345936507911876459,No,True,False,False
17134,2015,2,15,1683279480.0,35.88,-727612092139916043,No,True,False,False
17135,2015,2,16,1683291000.0,55.63,3952145593743244256,No,True,False,False
17136,2015,2,17,1683279120.0,46.86,-34551508091458520,No,True,False,False
17137,2015,2,17,1683297540.0,32.01,6135208568923449408,No,True,False,False
17138,2015,2,17,1683329640.0,962.87,-3796620483240753238,No,True,False,False
17139,2015,2,18,1683308880.0,73.31,-2839510796998857114,No,True,False,False
17140,2015,2,18,1683329220.0,56.76,-5023497618971072366,No,True,False,False
17141,2015,2,19,1683278400.0,144.15,-727612092139916043,No,True,False,False
17142,2015,2,21,1683278400.0,135.89,-245178307025547046,No,True,False,False
17143,2015,2,21,1683328980.0,86.02,-5023497618971072366,No,True,False,False
17144,2015,2,24,1683279840.0,25.42,-5475680618560174533,No,True,False,False
17145,2015,2,24,1683315300.0,37.45,4241336128694185533,No,False,True,False
17146,2015,2,25,1683278400.0,152.88,-34551508091458520,No,True,False,False
17147,2015,2,25,1683280740.0,38.23,5817218446178736267,No,True,False,False
17148,2015,2,26,1683277620.0,108.33,1913477460590765860,No,True,False,False
17149,2015,2,27,1683275580.0,140.8,-7421093378627544099,No,False,True,False
17150,2015,2,27,1683277440.0,139.64,-7421093378627544099,No,False,True,False
17151,2015,2,27,1683291000.0,32.15,-3345936507911876459,No,True,False,False
17152,2015,2,28,1683281340.0,152.05,-727612092139916043,No,True,False,False
17153,2015,2,28,1683331860.0,167.89,838425044734233142,No,True,False,False
17154,2015,3,1,1683277800.0,127.67,5817218446178736267,No,True,False,False
17155,2015,3,1,1683305640.0,84.45,1878448597312197393,No,True,False,False
17156,2015,3,2,1683278520.0,130.97,-727612092139916043,No,True,False,False
17157,2015,3,2,1683285060.0,47.36,7272219750676920057,No,False,True,False
17158,2015,3,3,1683275700.0,117.87,4060646732831064559,No,True,False,False
17159,2015,3,4,1683279600.0,48.45,-34551508091458520,No,True,False,False
17160,2015,3,5,1683278040.0,120.79,5817218446178736267,No,True,False,False
17161,2015,3,6,1683278400.0,94.02,3527213246127876953,No,True,False,False
17162,2015,3,7,1683278340.0,118.96,3527213246127876953,No,True,False,False
17163,2015,3,8,1683276720.0,82.03,2027553650310142703,No,True,False,False
17164,2015,3,8,1683277800.0,134.81,-245178307025547046,No,True,False,False
17165,2015,3,9,1683330540.0,41.67,-4241409341442030551,No,False,True,False
17166,2015,3,10,1683277860.0,97.66,-727612092139916043,No,True,False,False
17167,2015,3,11,1683278640.0,143.44,2027553650310142703,No,True,False,False
17168,2015,3,11,1683295140.0,2.06,208649686760524778,No,False,True,False
17169,2015,3,11,1683329340.0,154.72,838425044734233142,No,True,False,False
17170,2015,3,12,1683277800.0,145.77,5817218446178736267,No,True,False,False
17171,2015,3,12,1683279720.0,42.67,5817218446178736267,No,True,False,False
17172,2015,3,14,1683278940.0,156.42,3527213246127876953,No,True,False,False
17173,2015,3,14,1683280320.0,42.77,-727612092139916043,No,True,False,False
17174,2015,3,14,1683305400.0,40.31,5817218446178736267,No,True,False,False
17175,2015,3,15,1683275220.0,133.28,-727612092139916043,No,True,False,False
17176,2015,3,15,1683277680.0,133.18,4060646732831064559,No,True,False,False
17177,2015,3,15,1683281700.0,126.67,5817218446178736267,No,True,False,False
17178,2015,3,15,1683327780.0,141.68,4241336128694185533,No,False,True,False
17179,2015,3,16,1683278040.0,114.65,5817218446178736267,No,True,False,False
17180,2015,3,16,1683302460.0,64.43,-1288082279022882052,No,True,False,False
17181,2015,3,16,1683303240.0,88.0,-1288082279022882052,No,True,False,False
17182,2015,3,16,1683303900.0,-88.0,-1288082279022882052,No,True,False,False
17183,2015,3,16,1683305580.0,52.1,-34551508091458520,No,True,False,False
17184,2015,3,16,1683315360.0,128.43,8080934608468946743,No,True,False,False
17185,2015,3,16,1683329160.0,81.41,-5023497618971072366,No,True,False,False
17186,2015,3,17,1683277980.0,99.02,1913477460590765860,No,True,False,False
17187,2015,3,18,1683278640.0,84.38,2027553650310142703,No,True,False,False
17188,2015,3,18,1683280020.0,43.98,4060646732831064559,No,True,False,False
17189,2015,3,19,1683278580.0,136.1,2027553650310142703,No,True,False,False
17190,2015,3,20,1683277680.0,116.64,-34551508091458520,No,True,False,False
17191,2015,3,20,1683280500.0,27.21,-5475680618560174533,No,True,False,False
17192,2015,3,20,1683316020.0,33.55,4241336128694185533,No,False,True,False
17193,2015,3,21,1683277920.0,70.27,1913477460590765860,No,True,False,False
17194,2015,3,21,1683302460.0,12.99,-4500542936415012428,No,True,False,False
17195,2015,3,22,1683278760.0,140.0,-4282466774399734331,No,True,False,False
17196,2015,3,22,1683279420.0,42.6,5817218446178736267,No,True,False,False
17197,2015,3,22,1683304080.0,11.25,-4500542936415012428,No,True,False,False
17198,2015,3,23,1683278640.0,169.11,3527213246127876953,No,True,False,False
17199,2015,3,23,1683279360.0,29.68,-5475680618560174533,No,True,False,False
17200,2015,3,24,1683277500.0,180.51,2027553650310142703,No,True,False,False
17201,2015,3,24,1683327840.0,193.93,4241336128694185533,No,False,True,False
17202,2015,3,25,1683276540.0,118.46,4060646732831064559,No,True,False,False
17203,2015,3,26,1683297120.0,25.28,-86825621511712373,No,True,False,False
17204,2015,3,27,1683282060.0,142.08,-34551508091458520,No,True,False,False
17205,2015,3,28,1683278100.0,149.11,1913477460590765860,No,True,False,False
17206,2015,3,28,1683305700.0,6.3,-34551508091458520,No,True,False,False
17207,2015,3,30,1683277740.0,80.33,1913477460590765860,No,True,False,False
17208,2015,3,30,1683280620.0,119.01,-727612092139916043,No,True,False,False
17209,2015,3,30,1683324300.0,923.85,-3796620483240753238,No,True,False,False
17210,2015,3,31,1683280500.0,42.6,-727612092139916043,No,True,False,False
17211,2015,3,31,1683328620.0,136.0,838425044734233142,No,True,False,False
17212,2015,3,31,1683329040.0,72.71,-5023497618971072366,No,True,False,False
17213,2015,4,1,1683277860.0,125.5,5817218446178736267,No,True,False,False
17214,2015,4,1,1683297120.0,34.12,-303858256154265716,No,True,False,False
17215,2015,4,2,1683290280.0,53.57,3952145593743244256,No,True,False,False
17216,2015,4,2,1683303600.0,65.0,-1288082279022882052,No,True,False,False
17217,2015,4,2,1683304080.0,-65.0,-1288082279022882052,No,True,False,False
17218,2015,4,2,1683304140.0,62.62,-1288082279022882052,No,True,False,False
17219,2015,4,3,1683278640.0,143.35,2027553650310142703,No,True,False,False
17220,2015,4,3,1683291180.0,151.16,7945328079774550558,No,True,False,False
17221,2015,4,4,1683279240.0,38.44,4060646732831064559,No,True,False,False
17222,2015,4,5,1683276660.0,93.12,-34551508091458520,No,True,False,False
17223,2015,4,5,1683277980.0,141.1,4060646732831064559,No,True,False,False
17224,2015,4,6,1683273960.0,120.99,4060646732831064559,No,True,False,False
17225,2015,4,6,1683278340.0,135.19,1913477460590765860,No,True,False,False
17226,2015,4,6,1683280140.0,45.75,-34551508091458520,No,True,False,False
17227,2015,4,6,1683328620.0,138.87,4241336128694185533,No,False,True,False
17228,2015,4,7,1683277800.0,168.72,2027553650310142703,No,True,False,False
17229,2015,4,7,1683280140.0,27.85,5817218446178736267,No,True,False,False
17230,2015,4,8,1683262860.0,361.0,7501849281341469857,No,False,True,False
17231,2015,4,8,1683264180.0,117.92,7501849281341469857,No,False,True,False
17232,2015,4,9,1683292500.0,77.83,-4693979874497918566,No,True,False,False
17233,2015,4,9,1683303780.0,12.92,2027553650310142703,No,True,False,False
17234,2015,4,10,1683278520.0,116.29,3196969023864641769,No,True,False,False
17235,2015,4,10,1683279660.0,28.05,97032797689821735,No,True,False,False
17236,2015,4,10,1683326700.0,142.09,7501849281341469857,No,False,True,False
17237,2015,4,10,1683327360.0,-361.0,7501849281341469857,No,False,True,False
17238,2015,4,10,1683329280.0,76.88,-5023497618971072366,No,True,False,False
17239,2015,4,11,1683305580.0,60.71,-245178307025547046,No,True,False,False
17240,2015,4,12,1683277500.0,123.52,4060646732831064559,No,True,False,False
17241,2015,4,12,1683279600.0,41.71,-5475680618560174533,No,True,False,False
17242,2015,4,13,1683277200.0,106.64,2027553650310142703,No,True,False,False
17243,2015,4,14,1683278340.0,133.81,-727612092139916043,No,True,False,False
17244,2015,4,14,1683300600.0,12.3,-727612092139916043,No,True,False,False
17245,2015,4,15,1683277440.0,117.38,1913477460590765860,No,True,False,False
17246,2015,4,16,1683278940.0,127.81,1913477460590765860,No,True,False,False
17247,2015,4,16,1683317880.0,25.41,4241336128694185533,No,False,True,False
17248,2015,4,17,1683290880.0,159.7,7945328079774550558,No,True,False,False
17249,2015,4,17,1683334320.0,34.16,-6733168469687845480,No,True,False,False
17250,2015,4,19,1683290760.0,71.78,3952145593743244256,No,True,False,False
17251,2015,4,20,1683278220.0,108.92,-34551508091458520,No,True,False,False
17252,2015,4,20,1683280140.0,36.42,-5475680618560174533,No,True,False,False
17253,2015,4,20,1683294720.0,2.23,8080934608468946743,No,True,False,False
17254,2015,4,21,1683278460.0,27.91,5817218446178736267,No,True,False,False
17255,2015,4,21,1683279120.0,45.54,-34551508091458520,No,True,False,False
17256,2015,4,22,1683277380.0,128.96,-727612092139916043,No,True,False,False
17257,2015,4,23,1683278580.0,124.1,4060646732831064559,No,True,False,False
17258,2015,4,23,1683307740.0,3.55,356025483272339731,No,True,False,False
17259,2015,4,23,1683329220.0,58.28,-1605794445852049456,No,True,False,False
17260,2015,4,24,1683278340.0,133.49,3527213246127876953,No,True,False,False
17261,2015,4,25,1683302460.0,158.96,7945328079774550558,No,True,False,False
17262,2015,4,26,1683291420.0,66.25,3952145593743244256,No,True,False,False
17263,2015,4,27,1683302460.0,171.5,7945328079774550558,No,True,False,False
17264,2015,4,28,1683309360.0,297.0,7348633117201217630,No,True,False,False
17265,2015,4,29,1683315240.0,13.91,97032797689821735,No,True,False,False
17266,2015,5,2,1683272580.0,-297.0,7348633117201217630,No,True,False,False
17267,2015,5,2,1683272640.0,152.28,7348633117201217630,No,True,False,False
17268,2015,5,4,1683276360.0,111.25,2027553650310142703,No,True,False,False
17269,2015,5,5,1683291240.0,37.28,4055257078481058705,No,True,False,False
17270,2015,5,6,1683278580.0,143.93,-727612092139916043,No,True,False,False
17271,2015,5,6,1683326520.0,232.18,815048164705147981,No,False,True,False
17272,2015,5,7,1683277800.0,121.88,-245178307025547046,No,True,False,False
17273,2015,5,7,1683278940.0,130.65,-245178307025547046,No,True,False,False
17274,2015,5,7,1683333300.0,26.34,-3265671264153192329,No,True,False,False
17275,2015,5,9,1683279780.0,35.47,-5475680618560174533,No,True,False,False
17276,2015,5,9,1683284160.0,37.2,-727612092139916043,No,True,False,False
17277,2015,5,9,1683316740.0,24.7,838425044734233142,No,True,False,False
17278,2015,5,10,1683304620.0,54.91,-727612092139916043,No,True,False,False
17279,2015,5,11,1683277860.0,116.09,-7421093378627544099,No,False,True,False
17280,2015,5,11,1683280380.0,35.27,-34551508091458520,No,True,False,False
17281,2015,5,12,1683277560.0,131.1,3527213246127876953,No,True,False,False
17282,2015,5,12,1683288180.0,56.0,-3345936507911876459,No,True,False,False
17283,2015,5,12,1683327120.0,343.2,3900920090343001383,No,False,True,False
17284,2015,5,13,1683277440.0,141.12,4060646732831064559,No,True,False,False
17285,2015,5,14,1683278880.0,30.48,-34551508091458520,No,True,False,False
17286,2015,5,16,1683277920.0,40.69,-34551508091458520,No,True,False,False
17287,2015,5,16,1683278940.0,131.58,3527213246127876953,No,True,False,False
17288,2015,5,16,1683327840.0,57.35,-4500542936415012428,No,True,False,False
17289,2015,5,17,1683278340.0,93.92,1913477460590765860,No,True,False,False
17290,2015,5,18,1683279840.0,37.15,5817218446178736267,No,True,False,False
17291,2015,5,19,1683277320.0,123.74,1913477460590765860,No,True,False,False
17292,2015,5,19,1683305520.0,49.76,3189517333335617109,No,True,False,False
17293,2015,5,19,1683325080.0,165.71,838425044734233142,No,True,False,False
17294,2015,5,20,1683278880.0,72.35,1913477460590765860,No,True,False,False
17295,2015,5,20,1683280680.0,39.44,-727612092139916043,No,True,False,False
17296,2015,5,21,1683278700.0,89.01,3527213246127876953,No,True,False,False
17297,2015,5,21,1683303900.0,11.27,4060646732831064559,No,True,False,False
17298,2015,5,22,1683278580.0,179.51,-245178307025547046,No,True,False,False
17299,2015,5,22,1683296520.0,39.84,1913477460590765860,No,True,False,False
17300,2015,5,23,1683275520.0,136.86,-727612092139916043,No,True,False,False
17301,2015,5,23,1683277260.0,106.94,-727612092139916043,No,True,False,False
17302,2015,5,23,1683277260.0,135.96,-727612092139916043,No,True,False,False
17303,2015,5,23,1683279720.0,109.14,-7421093378627544099,No,False,True,False
17304,2015,5,24,1683279300.0,37.26,-727612092139916043,No,True,False,False
17305,2015,5,25,1683277320.0,111.53,2027553650310142703,No,True,False,False
17306,2015,5,25,1683327960.0,93.11,-5023497618971072366,No,True,False,False
17307,2015,5,26,1683278040.0,128.6,-7421093378627544099,No,False,True,False
17308,2015,5,26,1683278400.0,111.28,-7421093378627544099,No,False,True,False
17309,2015,5,26,1683291300.0,62.13,-3345936507911876459,No,True,False,False
17310,2015,5,27,1683279960.0,35.91,-727612092139916043,No,True,False,False
17311,2015,5,27,1683327180.0,85.68,-5023497618971072366,No,True,False,False
17312,2015,5,27,1683327960.0,51.01,-1605794445852049456,No,True,False,False
17313,2015,5,28,1683278520.0,140.84,2027553650310142703,No,True,False,False
17314,2015,5,28,1683280200.0,32.55,-727612092139916043,No,True,False,False
17315,2015,5,30,1683279180.0,176.92,3637940915881900550,No,True,False,False
17316,2015,5,30,1683302820.0,10.0,2027553650310142703,No,True,False,False
17317,2015,5,31,1683277620.0,176.94,4060646732831064559,No,True,False,False
17318,2015,6,1,1683277620.0,85.15,2027553650310142703,No,True,False,False
17319,2015,6,1,1683302940.0,10.79,-5023497618971072366,No,True,False,False
17320,2015,6,3,1683275880.0,121.82,1913477460590765860,No,True,False,False
17321,2015,6,3,1683277260.0,170.41,5817218446178736267,No,True,False,False
17322,2015,6,3,1683328680.0,121.79,-2392212127717286832,No,False,True,False
17323,2015,6,3,1683328860.0,219.38,-2392212127717286832,No,False,True,False
17324,2015,6,4,1683279360.0,44.32,-5475680618560174533,No,True,False,False
17325,2015,6,5,1683277440.0,115.19,5817218446178736267,No,True,False,False
17326,2015,6,6,1683277320.0,153.33,3527213246127876953,No,True,False,False
17327,2015,6,8,1683278940.0,115.49,-34551508091458520,No,True,False,False
17328,2015,6,8,1683279720.0,158.24,-2917267394248886681,No,True,False,False
17329,2015,6,8,1683280140.0,48.97,5817218446178736267,No,True,False,False
17330,2015,6,8,1683304440.0,9.96,-1605794445852049456,No,True,False,False
17331,2015,6,10,1683279540.0,45.77,-727612092139916043,No,True,False,False
17332,2015,6,10,1683316680.0,29.71,838425044734233142,No,True,False,False
17333,2015,6,10,1683328920.0,73.87,-4500542936415012428,No,True,False,False
17334,2015,6,10,1683334380.0,980.89,1839636615252322303,No,True,False,False
17335,2015,6,11,1683292620.0,58.53,3952145593743244256,No,True,False,False
17336,2015,6,12,1683278520.0,85.87,2027553650310142703,No,True,False,False
17337,2015,6,13,1683278340.0,117.35,1913477460590765860,No,True,False,False
17338,2015,6,13,1683328800.0,106.15,838425044734233142,No,True,False,False
17339,2015,6,16,1683278940.0,134.5,-34551508091458520,No,True,False,False
17340,2015,6,16,1683280320.0,36.8,-727612092139916043,No,True,False,False
17341,2015,6,17,1683278040.0,129.84,3527213246127876953,No,True,False,False
17342,2015,6,18,1683277200.0,134.37,2027553650310142703,No,True,False,False
17343,2015,6,18,1683303360.0,13.65,-1605794445852049456,No,True,False,False
17344,2015,6,19,1683277560.0,137.58,2027553650310142703,No,True,False,False
17345,2015,6,19,1683290700.0,209.93,-9092677072201095172,No,False,True,False
17346,2015,6,19,1683297360.0,1.7,6666504894937430109,No,True,False,False
17347,2015,6,21,1683278760.0,109.82,3527213246127876953,No,True,False,False
17348,2015,6,22,1683277740.0,173.61,-34551508091458520,No,True,False,False
